ERPOrderType,ERPOrderNumber,ERPLineNumber,ElasticOrderNumber,CustomerPO,SoldToId,SoldToName,ShipToId,ShipToName,ProductNumber,ProductName,VariationCode,VariationName,SizeName,UPC,Status,Price,Amount,Quantity,Term_Code_Description,OrderDate,ShipDate,InvoiceDate,InvoiceNumber,CarrierCode,TrackingNumber,Header Status,CurrencyCode
SO,115630,20,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,RIG220011,RIG BLK MATTE BMG,"220",BLACK MATTE,SMALL,"840290918261",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,21,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,STI424112,STI GREENGRASSM GMG,"424",GRNGRASSM,XLARGE,"840290919114",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,22,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,SIG3A1011,SIGIVORYROCKG BMG,3A1,IVORYROCKG,MEDIUM,"840290919381",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,23,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,TWE210001,TWE BLKG BMG,"210",BLACK GLOSS,LARGE,"840290920080",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,24,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,SNI540001,SNI LTBLUEM BMG,"540",LTBLUEM,LARGE,"840290921766",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,25,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,SOLA05000,SOL GLDBLKFDM GG,A05,GLDBLKFADEM,MEDIUM,"840290921896",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,26,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,SOLA05N00,SOL GLDBLKFDM CG,A05,GLDBLKFADEM,MEDIUM,"840290921971",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,27,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,SIG02N011,SIG DKGRYGLASSMBMG,02N,DKGRAYGLASS M,MEDIUM,"840290932588",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,28,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,TWE57O001,TWE BLUESKYG BMG,57O,BLUE SKY GLOSS,LARGE,"840290935107",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,29,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,SOL42N000,SOL LTGRNGLASSM GG,42N,LT GRN GLASS M,MEDIUM,"840290936555",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,30,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,ZAP220011,ZAP BLKMBMG,"220",BLACK MATTE,XLARGE,"840290939587",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,31,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,ZAP48L011,ZAP GRNWATERMBMG,48L,GREEN WATER M,XLARGE,"840290939860",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115630,32,6313_1,ROCKYS529,"1000452",ROCKY'S WAKULLA,SAME,ROCKYS WAKULLA,ZAP17K112,ZAP BRNGRASSMGMG,17K,BROWN GRASS M,XLARGE,"840290940156",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",09-Jan-1990,FEDEXGRD,"289293916350",SHIP,USD
SO,115640,1,,TONY B 5.29.25,"1000365",MISC. SALES,SAME,ANTHONY BAGIARDI,GRE220112,GRE BLKMGMG,"220",BLACK MATTE,LARGE,"840290938757",SHIP,103.6,103.6,1,PREPAY,"20250529","20250529","20250602",23-Jan-1990,FEDEXGRD,"289308595600",SHIP,USD
SO,115640,2,,TONY B 5.29.25,"1000365",MISC. SALES,SAME,ANTHONY BAGIARDI,PAL220011,PAL BLACK MATTE BMG,"220",BLACK MATTE,MEDIUM,"840290904400",SHIP,103.6,103.6,1,PREPAY,"20250529","20250529","20250602",23-Jan-1990,FEDEXGRD,"289308595600",SHIP,USD
SO,115640,3,,TONY B 5.29.25,"1000365",MISC. SALES,SAME,ANTHONY BAGIARDI,VEG121616,VEG TORTM VMG,"121",BROWN TORT M,LARGE,"840290905292",SHIP,129.5,0,1,PREPAY,"20250529","20250529","20250602",23-Jan-1990,FEDEXGRD,"289308595600",SHIP,USD
SO,115641,1,,TH ASAP 5.29.25,"1000596",TROUTHUNTER LLC,SAME,TROUTHUNTER LLC,CAL220704,CAL BLACK MATTE RM G,"220",BLK M,SMALL,"810070825706",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",10-Jan-1990,FEDEXGRD,"289293614911",SHIP,USD
SO,115641,2,,TH ASAP 5.29.25,"1000596",TROUTHUNTER LLC,SAME,TROUTHUNTER LLC,PAL220714,PAL BLACK MATTE RMG,"220",BLACK MATTE,MEDIUM,"810070829872",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",10-Jan-1990,FEDEXGRD,"289293614911",SHIP,USD
SO,115641,3,,TH ASAP 5.29.25,"1000596",TROUTHUNTER LLC,SAME,TROUTHUNTER LLC,PAL451734200,PAL BLUEWATERMRMP200,"451",BLUEWATERMATTE,MEDIUM,"840290911118",SHIP,103.05,206.1,2,NET 30,"20250529","20250529","20250602",10-Jan-1990,FEDEXGRD,"289293614911",SHIP,USD
SO,115643,1,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,PAL451011,PAL BLUEWATERM  BMG,"451",BLUEWATERMATTE,MEDIUM,"840290904516",SHIP,116.55,233.1,2,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,2,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,VEG451011,VEG BLUEWATERM BMG,"451",BLUEWATERMATTE,LARGE,"840290918827",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,3,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,ROC55K011,ROC BLUEGRASSMBMG,55K,BLUE GRASS M,XLARGE,"840290931468",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,4,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,TOA58L011,TOA BLUWATERMBMG,58L,BLUE WATER M,LARGE,"840290932021",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,5,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,SIG5EL030,SIG LTBLUWATERMGP,5EL,LT BLUEWATER M,MEDIUM,"840290932427",SHIP,94.05,94.05,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,6,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,SIG02N011,SIG DKGRYGLASSMBMG,02N,DKGRAYGLASS M,MEDIUM,"840290932588",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,7,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,ANN51M011,ANN BLUERAYGBMG,51M,BLUE RAY G,SMALL,"840290937620",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,8,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,GRE08K011,GRE GREYGRASSMBMG,08K,GRAYGRASS M,LARGE,"840290939020",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,9,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,ZAP48L011,ZAP GRNWATERMBMG,48L,GREEN WATER M,XLARGE,"840290939860",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115643,10,6314_1,FREEMONEYUSE-RQ,"1001028",REEL QUALITY SRQ,SAME,REEL QUALITY SRQ,ZAP17K112,ZAP BRNGRASSMGMG,17K,BROWN GRASS M,XLARGE,"840290940156",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",11-Jan-1990,FEDEXGRD,"289293662280",SHIP,USD
SO,115645,1,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,BAL111616,BAL BROWN TORT G VM G,"111",BROWN TORT G,LARGE,"840290917080",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,2,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,CAB17M021,CAB BRNTURTLEG BMP,17M,BROWNTURTLEG,XLARGE,"840290932939",SHIP,94.05,94.05,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,3,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,CAL41H122,CAL GRNGLASSG GMP,41H,GRNGLASSG,SMALL,"840290920738",SHIP,94.05,94.05,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,4,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,DAR5EL011,DAR LTBLUWATERMBMG,5EL,LT BLUEWATER M,MEDIUM,"840290938467",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,5,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,GRE220112,GRE BLKMGMG,"220",BLACK MATTE,LARGE,"840290938757",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,6,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,HOP111606,HOP BRWNTORTG VMG,"111",BROWN TORT G,LARGE,"840290921100",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,7,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,HOP4J3N00,HOP GRAYGLASSGCG,4J3,GRAY GLASS G,LARGE,"840290921278",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,8,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,PAL451133,PAL BLUEWATERM  SMP,"451",BLUEWATERMATTE,MEDIUM,"840290904578",SHIP,94.05,94.05,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,9,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,SOLA05001,SOL GLDBLKFDM BMG,A05,GLDBLKFADEM,MEDIUM,"840290921902",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,10,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,SOLR30704,SOL ROSE GOLD SATIN RM G,R30,ROSE GOLD S,MEDIUM,"810070825904",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,11,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,VEG451113,VEG BLUEWATERM SMG,"451",BLUEWATERMATTE,LARGE,"840290918841",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,12,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,ZAP48L113,ZAP GRNWATERMSMG,48L,GREEN WATER M,XLARGE,"840290939884",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,13,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,ZAP17K011,ZAP BRNGRASSMBMG,17K,BROWN GRASS M,XLARGE,"840290940149",SHIP,116.55,116.55,1,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,14,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,KEEPZIP,KEEPER ZIP,"210",BLACK GLOSS,SMALL,"091037645999",SHIP,7.5,60,8,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,15,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,KEEPZIP,KEEPER ZIP,OJE,CLEAR/SILVER,SMALL,"091037645074",OPEN,7.5,60,8,NET 30,"20250529","20250529","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,PART,USD
SO,115645,16,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,KEEPCLIPZ,KEEPER CLIPZ,"210",BLACK GLOSS,SMALL,"091037645821",SHIP,5.99,47.92,8,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,17,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,KEEPSIL,ADJUSTABLE SILICONE KEEPER,0KA,GRY,SMALL,"840290916687",SHIP,4.5,45,10,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115645,18,,BAJIOCOHUTTA52825,"1000988",COHUTTA OUTDOORS LLC DBA COHUTTA FISHING,SAME,COHUTTA OUTDOORS LLC DBA ,KEEPSIL,ADJUSTABLE SILICONE KEEPER,2KA,BLACK,SMALL,"840290916694",SHIP,4.5,45,10,NET 30,"20250529","20250529","20250602",16-Jan-1990,FEDEXGRD,"289293865572",PART,USD
SO,115755,1,,PER CORY,"1001426",MARSHALL MARINE SUPPLY,SAME,MARSHALL MARINE SUPPLY,PAL121011,PAL BROWN TORT M BMG,"121",BROWN TORT M,MEDIUM,"840290904264",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",19-Jan-1990,FEDEXGRD,"289302744683",SHIP,USD
SO,115844,1,,LTFILL523 - II,"1000410",MINTURN ANGLERS,SAME,MINTURN ANGLERS,BAL081112,BAL GRAYROCKM GMG,"081",GRY ROCK M,LARGE,"840290906763",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",24-Jan-1990,FEDEXGRD,"289308473977",SHIP,USD
SO,115844,2,,LTFILL523 - II,"1000410",MINTURN ANGLERS,SAME,MINTURN ANGLERS,PAL121112,PAL BROWN TORT M GMG,"121",BROWN TORT M,MEDIUM,"840290904295",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",24-Jan-1990,FEDEXGRD,"289308473977",SHIP,USD
SO,115844,3,,LTFILL523 - II,"1000410",MINTURN ANGLERS,SAME,MINTURN ANGLERS,STI051714,STI GRAYROCKM RMG,"051",GRAYROCKM,XLARGE,"840290906657",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",24-Jan-1990,FEDEXGRD,"289308473977",SHIP,USD
SO,115844,4,,LTFILL523 - II,"1000410",MINTURN ANGLERS,SAME,MINTURN ANGLERS,ZAP220011,ZAP BLKMBMG,"220",BLACK MATTE,XLARGE,"840290939587",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",24-Jan-1990,FEDEXGRD,"289308473977",SHIP,USD
SO,115844,5,,LTFILL523 - II,"1000410",MINTURN ANGLERS,SAME,MINTURN ANGLERS,DAR5EL714,DAR LTBLUWATERMRMG,5EL,LT BLUEWATER M,MEDIUM,"840290938498",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",24-Jan-1990,FEDEXGRD,"289308473977",SHIP,USD
SO,115844,6,,LTFILL523 - II,"1000410",MINTURN ANGLERS,SAME,MINTURN ANGLERS,SIG141112,SIG BRNTORTG GMG,"141",BROWN  TORT G,MEDIUM,"840290919671",SHIP,116.55,0,1,NET 30,"20250530","20250530","20250602",24-Jan-1990,FEDEXGRD,"289308473977",SHIP,USD
SO,115845,1,,3249-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Jared Jones,TOA111113,TOA BROWN TORT GLOSS SMG,"111",BROWN TORT G,LARGE,"840290907036",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",28-Jan-1990,FEDEXGRDNC,"289302852272",SHIP,USD
SO,115846,1,,3251-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Haley Boucher,TOA111132,TOA BROWN TORT GLOSS GMP,"111",BROWN TORT G,LARGE,"840290907098",SHIP,94.05,94.05,1,NET 30,"20250530","20250530","20250602",29-Jan-1990,FEDEXGRDNC,"289320488889",SHIP,USD
SO,115863,1,,"053025","1000472",LAKESTREAM FLY SHOP,SAME,LAKESTREAM FLY SHOP,CAB220N00,CAB BLACK MATTE CG,"220",BLACK MATTE,XLARGE,"840290902369",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",25-Jan-1990,FEDEXGRD,"289308559303",SHIP,USD
SO,115925,1,,"20345356","1000876",SCHEELS DROP SHIP,"066",DAVID BRONSON,VEG121112,VEG BROWN TORT M GMG,"121",BROWN TORT M,LARGE,"840290905254",SHIP,116.55,116.55,1,NET 30,"20250530","20250530","20250602",27-Jan-1990,FEDEXGRD,"289302872208",SHIP,USD
SO,115926,1,,3254-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Bryce Yarbrough,NIP220112,NIP BLACK MATTE GM G,"220",BLACK MATTE,MEDIUM,"810070822507",SHIP,90.65,90.65,1,NET 30,"20250530","20250531","20250602",20-Feb-1990,FEDEXGRDNC,"289322515775",SHIP,USD
SO,115926,2,,3254-001,"1001224",PIERCE TACTICAL LLD DBA GOVSHADES,SAME,Bryce Yarbrough,TWE5G0001,TWE BLUCRMG BMG,5G0,BLUECREAMG,LARGE,"840290920226",SHIP,90.65,90.65,1,NET 30,"20250530","20250531","20250602",20-Feb-1990,FEDEXGRDNC,"289322515775",SHIP,USD
SO,115948,1,6327_1,BPCOBCUSTOM5.31.25,"1001450",HAPPINESS IS LLC DBA BACKWATER PROVISION,STORE,BACKWATER PROVISIONS,NIP220112,NIP BLACK MATTE GM G,"220",BLACK MATTE,MEDIUM,"810070822507",SHIP,116.55,233.1,2,NET 30,"20250531","20250531","20250602",04-Feb-1990,FEDEXGRD,"289320180294",SHIP,USD
SO,115960,1,6328_1,BAJIO.5.31.25,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,VEG451011,VEG BLUEWATERM BMG,"451",BLUEWATERMATTE,LARGE,"840290918827",SHIP,116.55,116.55,1,NET 30,"20250531","20250531","20250602",13-Feb-1990,FEDEXGRD,"289322798571",SHIP,USD
SO,115982,1,6329_1,"3218","1000591",THE SPORTING GENT,SAME,THE SPORTING GENT,STI141011,STI BRNTORTG BMG,"141",BROWN  TORT G,XLARGE,"840290906497",SHIP,120.44,120.44,1,NET 30,"20250531","20250531","20250602",18-Jan-1990,FEDEXGRD,"289302719075",SHIP,USD
SO,116091,1,6330_1,BAJIO.6.1.25,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,STI424112,STI GREENGRASSM GMG,"424",GRNGRASSM,XLARGE,"840290919114",SHIP,116.55,116.55,1,NET 30,"20250601","20250601","20250602",14-Feb-1990,FEDEXGRD,"289322850466",PART,USD
SO,116091,2,6330_1,BAJIO.6.1.25,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,SIG141011,SIG BRNTORTG BMG,"141",BROWN  TORT G,MEDIUM,"840290919664",OPEN,116.55,116.55,1,NET 30,"20250601","20250601","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,PART,USD
SO,116091,3,6330_1,BAJIO.6.1.25,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,PAR38N102,PAR WHITEGLASSM GMG,38N,WHITE GLASS M,SMALL,"840290935954",SHIP,116.55,116.55,1,NET 30,"20250601","20250601","20250602",14-Feb-1990,FEDEXGRD,"289322850466",PART,USD
SO,116116,1,6331_1,BAJIO.JUNE1.2025,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,SANDFLEACFB,SANDFLEA CORD  57 006 003,8IA,YELLOW,ON SIZE,"840290929205",SHIP,17.5,105,6,NET 30,"20250601","20250601","20250602",16-Feb-1990,FEDEXGRD,"289322880929",SHIP,USD
SO,116116,2,6331_1,BAJIO.JUNE1.2025,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,ANN51M616,ANN BLUERAYGVMG,51M,BLUE RAY G,SMALL,"840290937668",SHIP,116.55,116.55,1,NET 30,"20250601","20250601","20250602",16-Feb-1990,FEDEXGRD,"289322880929",SHIP,USD
SO,116156,1,6332_1,"JUNE FIRST, 2025","1001461",FABLIFE LLC,SAME,FABLIFE LLC,VEG121N10,VEG BROWN TORT M CG,"121",BROWN TORT M,LARGE,"840290905339",SHIP,116.55,116.55,1,NET 30,"20250601","20250601","20250602",17-Feb-1990,FEDEXGRD,"289323024084",SHIP,USD
SO,116156,2,6332_1,"JUNE FIRST, 2025","1001461",FABLIFE LLC,SAME,FABLIFE LLC,VEG451031,VEG BLUEWATERM BMP,"451",BLUEWATERMATTE,LARGE,"840290918902",SHIP,94.05,94.05,1,NET 30,"20250601","20250601","20250602",17-Feb-1990,FEDEXGRD,"289323024084",SHIP,USD
SO,116156,3,6332_1,"JUNE FIRST, 2025","1001461",FABLIFE LLC,SAME,FABLIFE LLC,PAL44JN10,PAL GREENROCKGCG,44J,GRN ROCK GLOSS,MEDIUM,"840290931802",SHIP,116.55,116.55,1,NET 30,"20250601","20250601","20250602",17-Feb-1990,FEDEXGRD,"289323024084",SHIP,USD
SO,116156,4,6332_1,"JUNE FIRST, 2025","1001461",FABLIFE LLC,SAME,FABLIFE LLC,TWE57O001,TWE BLUESKYG BMG,57O,BLUE SKY GLOSS,LARGE,"840290935107",SHIP,116.55,116.55,1,NET 30,"20250601","20250601","20250602",17-Feb-1990,FEDEXGRD,"289323024084",SHIP,USD
SO,116177,1,6333_1,BAJIO.6.2.25,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,STI220N10,STI BLKM CG,"220",BLACK MATTE,XLARGE,"840290906428",SHIP,116.55,116.55,1,NET 30,"20250602","20250602","20250602",15-Feb-1990,FEDEXGRD,"289322820257",SHIP,USD
SO,116178,1,6334_1,BAJIO.JUNE2.2025,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,CAL41H606,CAL GRNGLASSG VMG,41H,GRNGLASSG,SMALL,"840290920684",OPEN,116.55,0,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,PART,USD
SO,116178,2,6334_1,BAJIO.JUNE2.2025,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,LGMTECHPPFB,LARGEMOUTH TECH HEAD   57 006 001,0DC,GRAY/LT GREY,ON SIZE,"840290929359",SHIP,25,100,4,NET 30,"20250602","20250602","20250602",18-Feb-1990,FEDEXGRD,"289322760898",PART,USD
SO,116178,3,6334_1,BAJIO.JUNE2.2025,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,GRE220112,GRE BLKMGMG,"220",BLACK MATTE,LARGE,"840290938757",OPEN,116.55,116.55,1,NET 30,"20250602","20250602","#Inappropriate argument for Format(date_as_number, format_string)",,FEDEXGRD,,PART,USD
SO,116178,4,6334_1,BAJIO.JUNE2.2025,"1001461",FABLIFE LLC,SAME,FABLIFE LLC,PIE220133,PIE BLACK MATTE SMP,"220",BLACK MATTE,MEDIUM,"840290904875",SHIP,94.05,94.05,1,NET 30,"20250602","20250602","20250602",18-Feb-1990,FEDEXGRD,"289322760898",PART,USD
SO,116187,1,,FILL IN 6.2.25,"1000495",WEST COAST SURF SHOP,SAME,WEST COAST SURF SHOP,TARPONPPFB,TARPON HEAD PERFORMANCE FLAT BRIM,6KA,LAVENDER,ON SIZE,"840290927713",SHIP,25,75,3,NET 30,"20250602","20250602","20250602",20-Jan-1990,FEDEXGRD,"289304780283",PART,USD
SO,116187,2,,FILL IN 6.2.25,"1000495",WEST COAST SURF SHOP,SAME,WEST COAST SURF SHOP,GATORPPFB,GATOR HEAD PERFORMANCE FLAT BRIM,3DC,WHITE/WHITE,ON SIZE,"840290927737",SHIP,25,75,3,NET 30,"20250602","20250602","20250602",20-Jan-1990,FEDEXGRD,"289304780283",PART,USD
